경찰청대분류,경찰청세분류,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022
경찰청대분류,경찰청세분류,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,교차로,교차로,교차로,교차로,교차로,교차로,교차로,교차로,교차로,철길건널목,철길건널목,철길건널목,기타/불명,기타/불명,기타/불명
경찰청대분류,경찰청세분류,터널안,터널안,터널안,교량위,교량위,교량위,고가도로위,고가도로위,고가도로위,지하차도(도로)내,지하차도(도로)내,지하차도(도로)내,기타단일로,기타단일로,기타단일로,교차로내,교차로내,교차로내,교차로횡단보도내,교차로횡단보도내,교차로횡단보도내,교차로부근,교차로부근,교차로부근,철길건널목,철길건널목,철길건널목,기타/불명,기타/불명,기타/불명
경찰청대분류,경찰청세분류,사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명]
경기남부경찰청,군포,2,0,4,-,-,-,2,0,3,5,0,7,199,3,284,188,2,268,22,1,22,105,0,155,-,-,-,24,1,35
경기남부경찰청,성남중원,20,0,37,3,0,6,1,0,1,4,0,7,306,3,410,165,4,226,22,1,21,195,0,254,-,-,-,151,2,194
경기남부경찰청,분당,6,0,8,2,0,2,1,0,3,8,0,10,477,2,671,435,5,634,67,1,73,236,1,343,-,-,-,336,3,455
경기남부경찰청,시흥,2,0,4,5,0,8,9,0,17,5,1,9,869,11,"1,284",714,4,"1,085",93,1,101,352,2,523,-,-,-,188,1,262
경기남부경찰청,안산상록,1,0,1,2,0,3,2,0,4,4,1,4,618,5,856,505,0,741,70,0,81,291,0,466,-,-,-,58,0,67
경기남부경찰청,수원서부,2,0,2,-,-,-,3,0,5,2,0,2,459,3,650,364,0,541,34,1,34,301,0,454,-,-,-,72,2,82
경기남부경찰청,1지구대,35,3,65,7,0,15,2,0,5,4,0,11,"1,082",37,"2,476",1,0,2,-,-,-,2,0,3,-,-,-,263,4,587
경기남부경찰청,화성서부,1,1,0,1,0,1,1,0,1,2,0,3,573,10,826,377,5,586,41,3,40,205,1,315,-,-,-,172,4,216
경기남부경찰청,의왕,1,0,2,3,0,3,-,-,-,-,-,-,123,5,207,56,1,75,8,2,6,44,0,66,-,-,-,25,0,47
경기남부경찰청,하남,1,0,1,1,0,1,1,0,1,1,0,3,274,1,382,282,1,411,43,0,47,238,0,327,-,-,-,118,0,141
